用户,评论,时间
468561157,辛苦了几天，总算是看完了，累呀,2017-04-10 12:42:31
481166029,你有VIP吗？求求你借我吧！,2017-04-10 12:57:42
542704641,萌萌,2017-04-10 12:41:40
553792281,哈哈哈,2017-04-10 12:39:09
553818509,妈的，男主丑成那样还好意思耍帅，帅的人叫酷，丑的人叫作,2017-04-10 12:38:40
181493492,你很帅吗？,2017-04-10 12:54:32
406606488,,2017-04-10 12:38:04
553817361,好喜欢 😍😍,2017-04-10 12:37:48
508621379,高度洁癖,2017-04-10 12:37:17
232518788,只想知道什么时候播第二季，静等,2017-04-10 12:36:14
418209798,5月初吧,2017-04-10 12:48:17
384456978,均瑶是不是君桃呀，挺像的,2017-04-10 12:33:01
497117360,好像就是她王研芝,2017-04-10 13:11:37
351288471,好看,2017-04-10 12:32:53
406606488,赞赞赞,2017-04-10 12:32:50
519752860,这个总裁好拽啊，你有钱就牛啊,2017-04-10 12:31:46
553815125,期待下季,2017-04-10 12:31:10
60719561,然而并没有多火。还是达康书记火，实力派果然比这群面瘫强！,2017-04-10 12:30:14
547387883,什么时候出下一部,2017-04-10 12:29:33
512281673,有第二季吗 很期待,2017-04-10 12:28:47
207642461,第二季要多久。等不及了,2017-04-10 12:27:47
527026006,我是，等多久,2017-04-10 12:49:22
24662300,1,2017-04-10 12:26:50
529863246,5,2017-04-10 12:25:41
529863246,4,2017-04-10 12:25:25
529863246,3,2017-04-10 12:25:10
552641286,喜欢看,2017-04-10 12:24:43
101413710,嗯嗯,2017-04-10 12:23:40
529863246,2,2017-04-10 12:23:18
529863246,1,2017-04-10 12:22:24
424461559,连最后她跟谁结婚都没看到-……,2017-04-10 12:21:51
449801473,好喜欢谭松韵啊,2017-04-10 12:21:21
478137468,追剧吧！腐化一把,2017-04-10 12:20:36
553810250,第二季什么时候开播,2017-04-10 12:20:17
501596774,看完了期待21集后面的剧情。什么时候更新？,2017-04-10 12:19:41
152814196,五月四号无缝对接,2017-04-10 12:24:31
138082599,没怎么样,2017-04-10 12:19:36
449319675,什么时候才能出第二部啊[抓狂][抓狂][抓狂],2017-04-10 12:18:24
58105872,姜潮，帅呆了圈粉了,2017-04-10 12:17:38
390756348,突然觉得姜潮好像乔振宇啊……,2017-04-10 12:17:20
226773080,只有21集嗎？什麼時候更新,2017-04-10 12:15:49
309741838,有第二季吗，快快出来,2017-04-10 12:15:00
511667237,昨天还是十七亿呢，人好多呀！。！,2017-04-10 12:14:37
542704641,这么说还下降了！现在2，4亿,2017-04-10 12:46:08
493198522,第二季快快出来,2017-04-10 12:14:35
493198522,为了看第二季又开VIP,2017-04-10 12:14:10
27996493,中国版的 对我说谎试试,2017-04-10 12:13:49
553807198,等第二季,2017-04-10 12:13:03
223292331,第二季什么时候开始，好期待,2017-04-10 12:10:59
223292331,好看,2017-04-10 12:10:31
224336395,更新太慢，气人,2017-04-10 12:10:17
476886637,第二部什么时候才能看？干嘛掉胃口[流泪],2017-04-10 12:09:15
551732788,下个月,2017-04-10 12:11:26
505431418,好好看,2017-04-10 12:09:11
543487027,夏天,2017-04-10 12:08:59
553803645,姜潮简直帅呆了，你们一个个都不要和我抢，他是我的，舔屏走起。么么么哒哒哒，第二季快到碗里来[得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意][得意],2017-04-10 12:08:50
262905742,无敌,2017-04-10 12:07:29
120646061,坐等第二季，😄😄😄😄，超喜欢男主角的一举一动,2017-04-10 12:06:27
547452603,d。,2017-04-10 12:08:16
127446554,刘凯威演男主会更好看吧,2017-04-10 12:02:05
393613311,我想知道啥时候更二季,2017-04-10 12:00:28
421019983,要赶快穿大时代了,2017-04-10 11:58:58
421019983,大时代可以帮你出去烦恼 让你随时随地拖鞋,2017-04-10 11:58:25
27924912,什么啊演的都没有结尾，结局真难看,2017-04-10 11:58:14
10455969,男主不符合我的审美，剧情好狗血，唉，啥时候出个好剧啊。,2017-04-10 11:58:01
553801105,第二季不知道什么时候出来 好期待[愉快],2017-04-10 11:57:24
532145557,第二季什么时候播出哦,2017-04-10 11:56:20
553800192,刚开始看，不知道怎么样,2017-04-10 11:55:04
52829470,更新好慢,2017-04-10 11:54:38
553799155,好想看第二季啊,2017-04-10 11:52:20
219568001,哈哈哈哈！,2017-04-10 11:49:44
253394595,好好看啊,2017-04-10 11:48:50
454245612,VT,2017-04-10 11:48:18
393586950,歌也好听,2017-04-10 11:47:46
476007769,尼玛，有洁癖吧,2017-04-10 11:46:23
175147191,好看,2017-04-10 11:45:39
333238826,第一部全更新完，第二部就会紧跟着播，《云端之上》就是这样播的,2017-04-10 11:45:08
114254352,看着尴尬症都犯了,2017-04-10 11:44:53
374955452,啥电视剧啊，没头没尾的，吃饱了撑的，闲的，不会等全了再播放啊，有病早点回去吃药,2017-04-10 11:42:58
297493319,第二季,2017-04-10 11:42:14
216803026,现在导演们实在太精了，如果第一季收视率不高就会没有第二季可放了，现在收视率还行，第二季也还不放。,2017-04-10 11:36:28
553793070,虽然开头有点浮夸，但到后面就越来越好看，男女主演技都在线，挺不错的电视剧，期待第二部[微笑],2017-04-10 11:35:48
256169067,女二号，韩君瑶居然是锦绣未央里面李未央的那个女护卫，君桃有没有有没有,2017-04-10 11:35:25
553792035,男主跟苏小姐约会的地方菜单竟然是这种文件夹（完全不符合总裁的身份啊），看起来应该还蛮有档次的场所，这个细节没有处理好，感觉很突兀啊！,2017-04-10 11:32:44
103251703,结局还没完应该还会有第二部吧 挺好看的[愉快],2017-04-10 11:32:31
469992868,看不下去了.男主脸都是歪的.这还帅.唉.都是些小姑娘爱看的,2017-04-10 11:31:54
184797542,我也觉得,2017-04-10 12:39:46
184979909,，，，那你就别看，谁求着你看吗😊,2017-04-10 12:23:56
66244092,按剧情不应该只有21集啊，说好的他们结婚呐？不会再第二部吧～,2017-04-10 11:29:13
553769871,就是还有第二季啊,2017-04-10 11:31:01
90412130,都是重口味剧一点意思都没有,2017-04-10 11:29:05
140462339,太慢了更行的,2017-04-10 11:24:59
27386831,好想知道第二部什么时候出来呀,2017-04-10 11:24:58
71495571,女主有点像王晓晨,2017-04-10 11:22:19
57331133,女儿额颜值。。,2017-04-10 11:18:00
467110271,看完啦，什么时候发第二季呀,2017-04-10 11:15:29
86846623,女二的妆感觉好怪啊，脸上给一块白一块的,2017-04-10 11:14:38
499859638,觉的不够霸气，张翰来演的话会好点，自带霸气有不有[偷笑],2017-04-10 11:11:56
27575975,滚 你妹的张翰 垃圾男,2017-04-10 11:18:37
28037076,同意,2017-04-10 11:32:29
345060405,赞,2017-04-10 11:21:39
27363623,第一集没看完就感觉这是一个装逼剧。弃剧,2017-04-10 11:09:51
186145333,我也觉得有点装逼,2017-04-10 11:30:38
167695492,什么时候出第二季,2017-04-10 11:07:20
166572214,我想知道 这部剧里有没有坏女人,2017-04-10 11:06:28
305309520,都不是特别坏,2017-04-10 11:16:46
499780373,觉得好看的点个赞[愉快],2017-04-10 11:06:05
553778164,太傻了，我的20元,2017-04-10 11:05:39
528265981,顾少让我想起了乔任梁……,2017-04-10 11:04:49
551357028,看到你这句停顿了一下,2017-04-10 11:54:23
76067662,明道之后在无霸道总裁,2017-04-10 11:04:21
57331133,暴露年龄,2017-04-10 11:10:33
466119203,我觉得他们都很好，都付出了很多努力，没有什么丑美，也没有谁可以乱评论他们每一个人我个人觉得好看,2017-04-10 11:04:20
31010794,第一段就百年的新娘抄袭？！抽烟 戏码一摸一样啊！,2017-04-10 11:03:14
134955715,这部剧翻拍的小说 就算再喜欢韩剧 也请做一个有脑子的哈韩狗,2017-04-10 12:06:28
329651998,第二季,2017-04-10 11:03:05
110689276,什么时候出第二季啊😊,2017-04-10 11:02:23
123721465,飞机上的抠脚大汉，隔着屏幕都臭,2017-04-10 10:57:00
225084468,,2017-04-10 10:53:32
395602632,操 看这部电视我还开了VIP 真是晕了 没想到还有第二季,2017-04-10 10:52:43
395602632,套路啊,2017-04-10 10:55:23
528265981,女主好可爱，为了女主来的,2017-04-10 10:52:03
553776314,现在开始看，不知道好不好看,2017-04-10 10:50:42
390006665,这这部电视剧还，挺好的男女主角好答了。在现实生活里面，挺般配。,2017-04-10 10:50:31
125494225,顶,2017-04-10 13:21:47
535566853,韩式企业！！怎么不日式呢 呵呵,2017-04-10 10:48:26
411039780,人家姓韩，又不是韩国的韩[发呆],2017-04-10 11:22:16
496766578,有没有好心人借一下vip呀,2017-04-10 10:46:05
133078956,关注晓旭影院可以看全部[微笑],2017-04-10 10:49:17
553795938,怎么关注,2017-04-10 11:43:43
38844111,看到开头我就不看了，开头那装的没谁了,2017-04-10 10:43:43
267780016,总觉得江潮很可爱啊！,2017-04-10 10:43:32
537723144,,2017-04-10 10:41:13
553771441,什么呀 都没看出个结局,2017-04-10 10:37:02
100892035,第二季快点出来啊！,2017-04-10 10:35:46
543325320,太爱顾承泽,2017-04-10 10:32:55
123751395,又是装逼情节多,2017-04-10 10:30:26
501743441,谁有vip借我用用。,2017-04-10 10:30:25
553768586,第二季什么时候出来啊,2017-04-10 10:28:53
293895922,好搞笑,2017-04-10 10:24:00
352643334,好看,2017-04-10 10:23:47
553765427,期待第二季,2017-04-10 10:20:17
12568858,什么时候更新啊！,2017-04-10 10:19:56
143593764,上网找小说资源找不到，听说还断更了天了噜，第二季感觉还要好久才出，放了21集最后才亲了一下，苏到爆炸，快点出第二季啊，嘤嘤嘤,2017-04-10 10:19:27
541095017,,2017-04-10 10:18:45
504057194,通宵看的,2017-04-10 10:17:44
468966637,这样就结局了吗？有没有搞错,2017-04-10 10:17:23
158028207,,2017-04-10 10:16:01
340716674,第二季赶紧出来呀,2017-04-10 10:13:34
209347542,第二季什么时侯播吗,2017-04-10 10:13:00
553374325,5月4日,2017-04-10 11:32:51
91670881,这个好看吗？,2017-04-10 10:12:55
401493504,期待第二季腾迅加油呀！,2017-04-10 10:12:52
181441426,快点出第二部吧,2017-04-10 10:10:53
181441426,挺喜欢的 不知道什么时候出第二部,2017-04-10 10:10:11
553760686,第二季好久出来哟？,2017-04-10 10:08:01
169114463,[呲牙][呲牙],2017-04-10 10:06:51
472842748,21集 没了呀 失望,2017-04-10 10:02:14
240997813,求赞！！！！,2017-04-10 10:00:20
543443333,第二季什么时候出来,2017-04-10 10:00:17
394584635,好看,2017-04-10 09:57:55
76262479,略略略,2017-04-10 09:56:39
461577877,期待看第二季,2017-04-10 09:54:10
553307661,怎么才21集……,2017-04-10 09:53:45
532885126,呵呵,2017-04-10 09:45:46
295878153,好,2017-04-10 09:45:02
533525108,第二季什么时候出映啊,2017-04-10 09:40:05
90725288,,2017-04-10 09:42:58
156069874,超级喜欢谭松韵,2017-04-10 09:40:03
194450490,什么时候播第二季啊！期待,2017-04-10 09:39:38
399239213,期待第二季快出来哟,2017-04-10 09:34:59
52943045,女二好显老,2017-04-10 09:31:49
293628164,什么时候出第二部啊，等待的好着急,2017-04-10 09:30:12
421465332,5‘4,2017-04-10 09:50:13
88195391,这车牌比车值钱多了,2017-04-10 09:27:52
359525961,没结局，劝要开vip的用户没必要现在开，等下一季先被，这电视剧没结局也不说声，坑死了,2017-04-10 09:27:47
166172794,挺好看的，窝有资源,2017-04-10 09:27:46
171688701,“天天看”里面免费看,2017-04-10 10:17:38
208493721,设么资源？,2017-04-10 09:38:34
471118318,两个演员有什么好看,2017-04-10 09:27:33
166172794,我有资源,2017-04-10 09:27:13
184625798,这就是传说中的冷酷总裁,2017-04-10 09:26:45
101015697,不知道什么时候出第二季，好期待,2017-04-10 09:26:36
421465332,5.4,2017-04-10 09:50:31
529104538,这是个什么电视啊，我刚来看,2017-04-10 09:26:10
294253461,什么时候出第二季阿,2017-04-10 09:25:17
184625798,帅到没渣～～～～酷毕了[愉快][愉快][愉快]肯定很好看的电视剧很期待一直看下去,2017-04-10 09:25:12
553740805,[玫瑰][玫瑰][玫瑰],2017-04-10 09:20:31
437911825,刚开始以为不怎么好看，后来看的第一集结果觉得蛮好看的。,2017-04-10 09:19:18
271890122,男主角太太丑了,2017-04-10 09:12:30
294932274,男女都丑吧[心碎],2017-04-10 10:21:30
137017091,歪脖子，兄弟该治治了,2017-04-10 09:11:36
133024127,最怕男演员脸长歪了！,2017-04-10 09:11:12
206837926,鼻子，哪哪都奇怪,2017-04-10 09:40:53
126889634,下巴好尖啊是不是玻尿酸打多了啊,2017-04-10 09:21:11
133024127,左右不对称！还爱板着脸！,2017-04-10 09:11:46
80225943,靠，最后一集终于亲上了，虐心啊。赶快出第二季,2017-04-10 09:11:10
411660930,好看,2017-04-10 09:10:27
26361277,没有王妍之 绝对弃剧。,2017-04-10 09:03:03
497949800,嗨,2017-04-10 09:03:01
553732834,第一季已经勾起大多数的影迷，第二季要抓点紧。这样才有切点*有收视率*有顶起的……,2017-04-10 09:02:39
497949800,[呲牙],2017-04-10 09:02:26
117709973,第二季啊啊啊啊啊啊啊啊啊啊啊啊第二季啊啊啊啊啊啊啊,2017-04-10 09:01:46
452487062,呵呵一脸,2017-04-10 08:53:30
319879983,第二季快点啊,2017-04-10 08:53:11
540246768,第二季什么时候播啊？？,2017-04-10 08:51:59
521400881,女主角剧情扮演的性格，非常喜欢。,2017-04-10 08:50:05
118843482,谭松韵27了吧 看起来很小学生 好可爱,2017-04-10 08:47:35
57331133,对的呀，很可爱,2017-04-10 11:27:04
133612169,烂片,2017-04-10 08:47:17
405007633,喜欢谭松韵,2017-04-10 08:46:58
57331133,喜欢喜欢,2017-04-10 11:05:54
553726179,b。,2017-04-10 08:46:16
334777325,他现在,2017-04-10 08:39:36
176425625,女二好丑,2017-04-10 08:39:34
76072531,[微笑],2017-04-10 08:38:09
120956891,好看,2017-04-10 08:38:02
224981083,小谭演戏还不错,2017-04-10 08:35:49
57331133,对呀，挺好的，萌萌哒,2017-04-10 11:07:06
15153478,怎么只有21集呢？？,2017-04-10 08:32:11
52943045,就是呀！可能没更新完[呲牙],2017-04-10 09:30:53
410082064,第一季看完了，好想看第二季，什么时候播快点播,2017-04-10 08:29:57
52943045,好看,2017-04-10 08:28:01
52943045,给几个赞呗，谢谢啦,2017-04-10 08:28:41
431985545,[呲牙][呲牙][呲牙][呲牙],2017-04-10 08:21:34
184886712,第二季快播,2017-04-10 08:20:08
97202100,还可以看,2017-04-10 08:19:50
276124264,略略略,2017-04-10 08:13:00
276124264,啊哈哈哈哈,2017-04-10 08:11:59
51327256,快点更新。,2017-04-10 08:10:02
141546274,韩“式”企业是什么鬼,2017-04-10 08:09:53
463813148,21集算完了？,2017-04-10 08:03:06
549470152,21集就完事了吗,2017-04-10 07:59:06
226777114,第二季什么时候播？,2017-04-10 07:54:53
341447146,第二季快点,2017-04-10 07:49:10
551479496,乖乖女啊,2017-04-10 07:48:08
19245087,什么时候继续啊看得都没有过瘾,2017-04-10 07:47:18
201071499,第二部什么时候放啊，我第一部都看完了,2017-04-10 07:46:11
489465441,不可能就这样结局了吧,2017-04-10 07:43:12
307410725,看片头第二季好多甜蜜的画面的,2017-04-10 07:43:09
437012980,哪能看第二季的片头呀？？？[色],2017-04-10 09:28:55
523993419,第二季什么时候播,2017-04-10 07:39:21
